id_proveedor,nombre_proveedor,numero_factura,fecha,total_compra,descuentos,importe_base,credito_fiscal
1020757027,PIL ANDINA S.A.,296910,2023-05-06,1919.2,28.7,1884.74,245.02
1020317028,MINOIL SA,46076,2023-05-06,1017.09,0.0,1017.09,132.22
1020317028,MINOIL SA,46075,2023-05-06,1095.97,0.0,1095.97,142.48
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,4,2023-05-05,429.41,0.0,429.41,55.82
1028547029,FRIGORIFICO DEL ORIENTE S.A.,2228,2023-05-05,150.75,0.0,150.75,19.6
1020757027,PIL ANDINA S.A.,293469,2023-05-05,1948.3,22.0,1926.3,250.42
1020539025,INDUSTRIAS VENADO S.A.,314038,2023-05-05,352.0,40.0,312.0,40.56
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,641610,2023-05-05,167.81,0.0,149.57,19.44
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,641607,2023-05-05,754.04,0.0,697.21,90.64
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,641609,2023-05-05,1449.97,0.0,1382.34,179.7
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,641608,2023-05-05,757.64,0.0,678.34,88.18
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,641606,2023-05-05,1882.46,0.0,1707.03,221.91
1006843022,PROMOTORA DE EVENTOS S.A. PROESA,5,2023-05-05,341.1,64.4,276.7,35.97
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,24416,2023-05-05,65.1,8.34,50.04,6.51
1020757027,PIL ANDINA S.A.,289173,2023-05-04,1680.33,18.33,1647.18,214.13
1020493029,COMPAÑIA DE ALIMENTOS LTDA,3849,2023-05-04,2641.66,112.5,2529.16,328.79
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,2779,2023-05-04,170.2,0.0,140.26,18.23
456972021,Comercialización y Distribución DKSA LTDA,3,2023-05-04,926.23,0.0,926.23,120.41
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,160137,2023-05-03,1132.48,0.0,1132.48,147.22
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,160125,2023-05-03,729.34,0.0,729.34,94.81
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,160124,2023-05-03,314.76,0.0,314.76,40.92
1028703022,MAYOREO Y DISTRIBUCION S.A.,810,2023-05-03,387.84,0.0,387.84,50.42
1028703022,MAYOREO Y DISTRIBUCION S.A.,809,2023-05-03,2371.14,0.0,2371.14,308.25
1020757027,PIL ANDINA S.A.,286126,2023-05-03,1875.45,11.97,1863.48,242.25
1015067025,OPERACIONES DEL PACIFICO LTDA.,1730,2023-05-03,288.0,0.0,288.0,37.44
1020757027,PIL ANDINA S.A.,282886,2023-05-02,2253.44,5.4,2248.04,292.25
1020317028,MINOIL SA,45660,2023-05-02,1317.48,0.0,1317.48,171.27
1020229024,C.B.N.,121212,2023-05-01,3541.94,0.0,2957.92,384.53
1020229024,C.B.N.,121213,2023-05-01,103.0,0.0,91.48,11.89
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,6,2023-06-30,125.61,0.0,125.61,16.33
1023233029,Industrias de Aceite S.A.,70914,2023-06-30,2679.41,13.03,2666.38,346.63
1020539025,INDUSTRIAS VENADO S.A.,358851,2023-06-30,654.0,30.0,624.0,81.12
1006843022,PROESA,27,2023-06-30,204.0,0.0,204.0,26.52
1006843022,PROMOTORA DE EVENTOS S.A. PROESA,7,2023-06-30,363.9,100.57,263.33,34.23
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,26114,2023-06-30,111.6,50.04,50.04,6.51
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,213083,2023-06-29,960.37,0.0,960.37,124.85
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,213079,2023-06-29,430.04,0.0,430.04,55.91
1028547029,FRIGORIFICO DEL ORIENTE S.A.,3122,2023-06-29,395.75,0.0,395.75,51.45
1023233029,Industrias de Aceite S.A.,70727,2023-06-29,1414.54,10.76,1403.78,182.49
1020757027,PIL ANDINA S.A.,419250,2023-06-29,1264.16,0.0,1264.16,164.34
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4393,2023-06-29,1811.99,114.13,1697.86,220.72
1020229024,C.B.N.,177496,2023-06-29,394.52,0.0,322.59,41.94
1020229024,C.B.N.,177495,2023-06-29,3389.92,0.0,2871.52,373.3
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,918813,2023-06-29,726.66,0.0,640.26,83.23
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,918812,2023-06-29,900.04,0.0,805.0,104.65
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,918811,2023-06-29,7993.29,0.0,7042.89,915.58
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,918810,2023-06-29,516.89,0.0,482.33,62.7
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,918809,2023-06-29,1165.64,0.0,1042.76,135.56
456972021,Comercialización y Distribución DKSA LTDA,19,2023-06-29,1368.34,0.0,1368.34,177.88
456972021,Comercialización y Distribución DKSA LTDA,18,2023-06-29,1839.96,0.0,1839.96,239.19
456972021,Comercialización y Distribución DKSA LTDA,16,2023-06-29,1006.53,0.0,1006.53,130.85
1028703022,MAYOREO Y DISTRIBUCION S.A.,2171,2023-06-28,1244.21,0.0,1244.21,161.75
1020757027,PIL ANDINA S.A.,418470,2023-06-28,1602.83,18.86,1559.49,202.73
1020477022,Sociedad Comercial Agropecuaria Tusequis Ltda.,1348,2023-06-28,78.0,0.0,78.0,10.14
1020757027,PIL ANDINA S.A.,415037,2023-06-27,1299.04,8.4,1283.73,166.88
1020539025,INDUSTRIAS VENADO S.A.,355947,2023-06-27,331.92,0.0,331.92,43.15
1020539025,INDUSTRIAS VENADO S.A.,355946,2023-06-27,2597.61,78.47,2519.14,327.49
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,907617,2023-06-27,131.6,0.0,112.4,14.61
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,907616,2023-06-27,512.01,0.0,435.21,56.58
456980025,SharkBol SRL,604,2023-06-27,2260.25,0.0,2260.25,293.83
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,210810,2023-06-26,550.86,0.0,550.86,71.61
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,210798,2023-06-26,1003.74,0.0,1003.74,130.49
1020757027,PIL ANDINA S.A.,411947,2023-06-26,1580.22,96.88,1429.58,185.85
1020229024,C.B.N.,174169,2023-06-26,4485.95,0.0,3789.05,492.58
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,900911,2023-06-26,1801.51,0.0,1710.31,222.34
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,900912,2023-06-26,103.8,0.0,98.1,12.75
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,2,2023-06-24,111.95,0.0,111.95,14.55
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,1,2023-06-24,666.8,0.0,666.8,86.68
1020757027,PIL ANDINA S.A.,408396,2023-06-24,1762.6,20.24,1742.36,226.51
1006843022,PROESA,2,2023-06-24,138.24,0.0,138.24,17.97
1006843022,PROMOTORA DE EVENTOS S.A. PROESA,1,2023-06-24,538.5,6.67,531.83,69.14
199426022,INDUSTRIAS AJEBOLIVIA S.A.,460940,2023-06-23,136.0,0.0,126.78,16.48
1028159020,INPASTAS S.A.,41334,2023-06-23,1229.2,0.0,1229.2,159.8
1023233029,Industrias de Aceite S.A.,69812,2023-06-23,2420.54,16.6,2403.94,312.51
1020757027,PIL ANDINA S.A.,406889,2023-06-23,1884.16,25.06,1859.1,241.68
1020649021,COMPANEX BOLIVIA S.A.,16833,2023-06-23,1010.2,0.0,1010.2,131.33
1020539025,INDUSTRIAS VENADO S.A.,353288,2023-06-23,555.4,82.9,472.5,61.43
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,31936,2023-06-23,1439.8,0.0,1439.8,187.17
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,25904,2023-06-23,174.99,23.39,140.34,18.24
1028703022,MAYOREO Y DISTRIBUCION S.A.,2065,2023-06-22,2338.51,0.0,2338.51,304.01
1020757027,PIL ANDINA S.A.,405297,2023-06-22,1234.8,7.2,1227.6,159.59
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4329,2023-06-22,1534.02,131.6,1402.42,182.31
1020317028,MINOIL SA,51968,2023-06-22,572.4,0.0,572.4,74.41
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,882364,2023-06-22,296.0,0.0,296.0,38.48
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,882360,2023-06-22,1396.68,0.0,1292.9,168.08
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,882361,2023-06-22,784.2,0.0,705.86,91.76
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,882363,2023-06-22,66.0,0.0,62.26,8.09
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,882362,2023-06-22,952.22,0.0,879.21,114.3
456972021,Comercialización y Distribución DKSA LTDA,31,2023-06-22,243.48,0.0,243.48,31.65
456972021,Comercialización y Distribución DKSA LTDA,29,2023-06-22,576.0,0.0,576.0,74.88
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,205913,2023-06-21,432.0,0.0,432.0,56.16
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,204813,2023-06-20,282.29,0.0,282.29,36.7
1020757027,PIL ANDINA S.A.,399989,2023-06-20,3030.67,38.38,2957.73,384.5
1020539025,INDUSTRIAS VENADO S.A.,350316,2023-06-20,271.85,0.0,271.85,35.34
1020539025,INDUSTRIAS VENADO S.A.,350315,2023-06-20,2617.15,58.87,2558.28,332.58
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4306,2023-06-20,393.2,41.2,352.0,45.76
1020477022,Sociedad Comercial Agropecuaria Tusequis Ltda.,1219,2023-06-20,93.0,0.0,93.0,12.09
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,203573,2023-06-19,1188.01,0.0,1188.01,154.44
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,203570,2023-06-19,874.32,0.0,874.32,113.66
1020757027,PIL ANDINA S.A.,395931,2023-06-19,2665.31,9.67,2655.64,345.23
1020229024,C.B.N.,168508,2023-06-19,2330.38,0.0,1926.17,250.4
1020229024,C.B.N.,168509,2023-06-19,880.0,0.0,718.41,93.39
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,871222,2023-06-19,71.54,0.0,47.11,6.12
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,871220,2023-06-19,1632.33,0.0,1472.1,191.37
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,871221,2023-06-19,181.42,0.0,156.46,20.34
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,16,2023-06-17,467.87,0.0,467.87,60.82
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,201683,2023-06-17,2395.4,0.0,2395.4,311.4
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,201614,2023-06-17,2050.4,0.0,2050.4,266.55
1023233029,Industrias de Aceite S.A.,69138,2023-06-17,5073.39,48.86,5024.53,653.19
1020757027,PIL ANDINA S.A.,393604,2023-06-17,690.0,0.0,690.0,89.7
1006843022,PROMOTORA DE EVENTOS S.A. PROESA,19,2023-06-17,500.5,2.52,497.98,64.74
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,8,2023-06-16,939.11,16.58,922.53,119.93
199426022,INDUSTRIAS AJEBOLIVIA S.A.,459552,2023-06-16,110.0,0.0,103.38,13.44
1020757027,PIL ANDINA S.A.,392795,2023-06-16,1158.2,5.6,1152.6,149.84
1020539025,INDUSTRIAS VENADO S.A.,347838,2023-06-16,162.0,18.0,144.0,18.72
1020539025,INDUSTRIAS VENADO S.A.,347837,2023-06-16,112.0,16.0,96.0,12.48
1020317028,MINOIL SA,51363,2023-06-16,1516.05,0.0,1516.05,197.09
1020317028,MINOIL SA,51362,2023-06-16,919.02,0.0,919.02,119.47
1006843022,PROESA,5,2023-06-16,334.36,0.0,334.36,43.47
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,199580,2023-06-15,983.07,0.0,983.07,127.8
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,199554,2023-06-15,1013.9,0.0,1013.9,131.81
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,199548,2023-06-15,375.31,0.0,375.31,48.79
1023233029,Industrias de Aceite S.A.,68669,2023-06-15,1929.2,19.29,1909.91,248.29
1020757027,PIL ANDINA S.A.,389208,2023-06-15,2582.94,71.04,2504.99,325.65
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4275,2023-06-15,1591.09,0.0,1591.09,206.84
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,852878,2023-06-15,1615.97,0.0,1489.13,193.59
456972021,Comercialización y Distribución DKSA LTDA,4,2023-06-15,218.04,0.0,218.04,28.35
456972021,Comercialización y Distribución DKSA LTDA,2,2023-06-15,985.98,0.0,985.98,128.18
1028703022,MAYOREO Y DISTRIBUCION S.A.,1837,2023-06-14,3125.54,0.0,3125.54,406.32
1028547029,FRIGORIFICO DEL ORIENTE S.A.,2933,2023-06-14,186.25,0.0,186.25,24.21
1020757027,PIL ANDINA S.A.,386197,2023-06-14,1851.9,22.2,1829.7,237.86
1020757027,PIL ANDINA S.A.,383666,2023-06-13,1133.0,0.0,1133.0,147.29
1020647023,AIDISA - BOLIVIA S.A.,12741,2023-06-13,847.1,16.75,830.35,107.95
1020539025,INDUSTRIAS VENADO S.A.,344990,2023-06-13,1841.48,80.13,1761.35,228.98
1015067025,OPERACIONES DEL PACIFICO LTDA.,2472,2023-06-13,774.0,0.0,774.0,100.62
456980025,SharkBol SRL,496,2023-06-13,947.05,0.0,947.05,123.12
1020757027,PIL ANDINA S.A.,381621,2023-06-12,2007.18,16.92,1990.26,258.73
1020229024,C.B.N.,161816,2023-06-12,1566.98,0.0,1155.34,150.19
1020229024,C.B.N.,161815,2023-06-12,1002.52,0.0,844.62,109.8
1020229024,C.B.N.,161817,2023-06-12,65.01,0.0,47.52,6.18
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,3468,2023-06-12,872.0,0.0,707.34,91.95
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,832946,2023-06-12,441.21,0.0,402.15,52.28
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,832945,2023-06-12,1325.38,0.0,1191.73,154.92
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,194981,2023-06-10,930.9,0.0,930.9,121.02
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,194975,2023-06-10,145.43,0.0,145.43,18.91
1028159020,INPASTAS S.A.,39805,2023-06-10,1467.4,0.0,1467.4,190.76
1023233029,Industrias de Aceite S.A.,67987,2023-06-10,1986.5,12.85,1973.65,256.57
1020757027,PIL ANDINA S.A.,378576,2023-06-10,1519.2,5.4,1513.8,196.79
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,31001,2023-06-10,650.4,0.0,650.4,84.55
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,2,2023-06-09,172.15,0.0,172.15,22.38
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,1,2023-06-09,317.65,0.0,317.65,41.29
199426022,INDUSTRIAS AJEBOLIVIA S.A.,458010,2023-06-09,152.0,0.0,129.54,16.84
1028737025,Ingenio Azucarero Guabirá,19,2023-06-09,1600.0,0.0,1308.8,170.14
1028737025,Ingenio Azucarero Guabirá,67,2023-06-09,7700.0,0.0,7700.0,1001.0
1023233029,Industrias de Aceite S.A.,67751,2023-06-09,2681.27,22.62,2658.65,345.62
1020757027,PIL ANDINA S.A.,374286,2023-06-09,1834.9,24.0,1810.9,235.42
1020649021,COMPANEX BOLIVIA S.A.,15161,2023-06-09,645.0,0.0,645.0,83.85
1020539025,INDUSTRIAS VENADO S.A.,341704,2023-06-09,552.0,37.0,515.0,66.95
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4217,2023-06-09,48.18,0.0,48.18,6.26
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4216,2023-06-09,2524.7,232.0,2292.7,298.05
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,821968,2023-06-09,372.31,0.0,338.23,43.97
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,821967,2023-06-09,1057.69,0.0,983.83,127.9
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,821966,2023-06-09,1325.41,0.0,1218.75,158.44
1006843022,PROMOTORA DE EVENTOS S.A. PROESA,2,2023-06-09,429.0,2.15,426.85,55.49
1006843022,PROESA,1,2023-06-09,63.0,0.0,63.0,8.19
456972021,Comercialización y Distribución DKSA LTDA,1,2023-06-09,704.22,0.0,704.22,91.55
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,193247,2023-06-08,125.38,0.0,125.38,16.3
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,192250,2023-06-07,1185.19,0.0,1185.19,154.07
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,192240,2023-06-07,153.88,0.0,153.88,20.0
1028703022,MAYOREO Y DISTRIBUCION S.A.,1621,2023-06-07,2161.78,0.0,2161.78,281.03
1020757027,PIL ANDINA S.A.,373473,2023-06-07,2594.5,27.15,2532.79,329.26
1020757027,PIL ANDINA S.A.,370105,2023-06-06,1909.2,16.86,1892.34,246.0
1020539025,INDUSTRIAS VENADO S.A.,339331,2023-06-06,32.91,0.0,32.91,4.28
1020539025,INDUSTRIAS VENADO S.A.,339330,2023-06-06,892.15,0.0,892.15,115.98
1020539025,INDUSTRIAS VENADO S.A.,339329,2023-06-06,2972.11,120.06,2852.05,370.77
1015067025,OPERACIONES DEL PACIFICO LTDA.,2294,2023-06-06,3743.95,0.0,3743.95,486.71
456980025,SharkBol SRL,437,2023-06-06,968.99,0.0,968.99,125.97
1020757027,PIL ANDINA S.A.,367631,2023-06-05,2126.7,36.66,2080.82,270.51
1020229024,C.B.N.,155436,2023-06-05,2488.96,0.0,2005.9,260.77
1020229024,C.B.N.,155435,2023-06-05,34.01,0.0,32.28,4.2
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,801291,2023-06-05,1543.75,0.0,1398.85,181.85
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,801292,2023-06-05,184.21,0.0,161.17,20.95
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,189064,2023-06-03,285.12,11.76,273.36,35.54
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,189025,2023-06-03,704.43,0.0,704.43,91.58
1020757027,PIL ANDINA S.A.,363769,2023-06-03,1985.68,34.86,1950.82,253.61
1020317028,MINOIL SA,49603,2023-06-03,823.17,0.0,823.17,107.01
1020317028,MINOIL SA,49602,2023-06-03,593.1,0.0,593.1,77.1
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,21,2023-06-02,1079.33,0.0,1079.33,140.31
199426022,INDUSTRIAS AJEBOLIVIA S.A.,456724,2023-06-02,341.5,0.0,308.96,40.16
1027255022,AJINOMOTO DEL PERU SA. SUCURSAL BOLIVIA,1816,2023-06-02,37.8,0.0,37.8,4.91
1023233029,Industrias de Aceite S.A.,66889,2023-06-02,4003.51,38.78,3964.73,515.41
1020757027,PIL ANDINA S.A.,362232,2023-06-02,2586.68,4.54,2582.14,335.68
1006843022,PROESA,26,2023-06-02,556.3,0.0,556.3,72.32
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,24,2023-06-01,150.7,0.0,150.7,19.59
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,186876,2023-06-01,780.34,0.0,780.34,101.44
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,186849,2023-06-01,982.96,0.0,982.96,127.78
1028159020,INPASTAS S.A.,38722,2023-06-01,897.9,0.0,897.9,116.73
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4153,2023-06-01,1967.41,180.0,1787.41,232.36
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,782885,2023-06-01,1258.0,0.0,1180.99,153.53
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,782888,2023-06-01,212.0,0.0,212.0,27.56
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,782887,2023-06-01,133.03,0.0,115.94,15.07
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,782886,2023-06-01,803.92,0.0,719.63,93.55
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,30426,2023-06-01,1599.5,0.0,1599.5,207.94
456972021,Comercialización y Distribución DKSA LTDA,1,2023-06-01,1135.94,0.0,1135.94,147.67
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,242068,2023-07-31,768.54,0.0,768.54,99.91
1020539025,INDUSTRIAS VENADO S.A.,380618,2023-07-31,171.06,0.0,171.06,22.24
1020539025,INDUSTRIAS VENADO S.A.,380617,2023-07-31,3029.88,212.51,2817.37,366.26
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1077424,2023-07-31,1110.82,0.0,1005.32,130.69
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1077425,2023-07-31,403.11,0.0,379.4,49.32
1023233029,Industrias de Aceite S.A.,75307,2023-07-29,3889.52,60.37,3829.15,497.79
1020757027,PIL ANDINA S.A.,488156,2023-07-29,2394.58,0.0,2394.58,311.3
1020397027,ADMINISTRADORA DE TARJETAS DE CREDITO S.A. - A.T.C. S.A.,249194,2023-07-29,419.03,0.0,419.03,54.47
1020317028,MINOIL SA,57040,2023-07-29,1039.17,0.0,1039.17,135.09
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,4,2023-07-28,519.7,0.0,519.7,67.56
199426022,INDUSTRIAS AJEBOLIVIA S.A.,468001,2023-07-28,280.66,0.0,252.15,32.78
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,239673,2023-07-28,1106.8,0.0,1106.8,143.88
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,239541,2023-07-28,671.13,0.0,671.13,87.25
1028547029,FRIGORIFICO DEL ORIENTE S.A.,3668,2023-07-28,186.25,0.0,186.25,24.21
1020757027,PIL ANDINA S.A.,485611,2023-07-28,2505.18,0.0,2505.18,325.67
1020539025,INDUSTRIAS VENADO S.A.,377380,2023-07-28,433.5,30.0,403.5,52.46
1020493029,COMPAÑIA DE ALIMENTOS LTDA,4639,2023-07-28,2455.08,211.2,2243.88,291.7
1006843022,PROESA,3,2023-07-28,401.6,0.0,401.6,52.21
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,26839,2023-07-28,111.6,50.04,50.04,6.51
1023233029,Industrias de Aceite S.A.,74811,2023-07-27,1614.33,28.91,1585.42,206.1
1020757027,PIL ANDINA S.A.,484228,2023-07-27,1099.47,0.0,1090.25,141.73
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1058629,2023-07-27,1890.05,0.0,1744.19,226.74
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1058630,2023-07-27,640.02,0.0,544.02,70.72
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1058628,2023-07-27,8330.38,0.0,7325.67,952.34
490962023,FERTEL S.R.L.,201,2023-07-27,1361.2,0.0,1361.2,176.96
456972021,Comercialización y Distribución DKSA LTDA,7,2023-07-27,47.6,0.0,47.6,6.19
456972021,Comercialización y Distribución DKSA LTDA,6,2023-07-27,950.65,0.0,950.65,123.58
1028703022,MAYOREO Y DISTRIBUCION S.A.,3250,2023-07-26,1190.09,0.0,1190.09,154.71
1028703022,MAYOREO Y DISTRIBUCION S.A.,3249,2023-07-26,640.77,0.0,640.77,83.3
1020757027,PIL ANDINA S.A.,479497,2023-07-26,1598.66,0.0,1598.66,207.83
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,4309,2023-07-26,333.4,0.0,273.52,35.56
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,236761,2023-07-25,933.32,0.0,933.32,121.33
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA.,236729,2023-07-25,321.45,0.0,321.45,41.79
1020757027,PIL ANDINA S.A.,476377,2023-07-25,1501.58,0.0,1501.58,195.21
1020539025,INDUSTRIAS VENADO S.A.,374625,2023-07-25,16.38,0.0,16.38,2.13
1020539025,INDUSTRIAS VENADO S.A.,374624,2023-07-25,1526.27,37.09,1489.18,193.59
1020757027,PIL ANDINA S.A.,475738,2023-07-24,1877.0,0.0,1877.0,244.01
1020229024,C.B.N.,202286,2023-07-24,2427.0,0.0,1826.99,237.51
1020229024,C.B.N.,202287,2023-07-24,397.51,0.0,319.33,41.51
1020229024,C.B.N.,202285,2023-07-24,219.0,0.0,197.64,25.69
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1039630,2023-07-24,76.21,0.0,71.6,9.31
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1039629,2023-07-24,910.13,0.0,830.31,107.94
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1039628,2023-07-24,621.52,0.0,572.94,74.48
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,1039627,2023-07-24,1617.95,0.0,1479.71,192.36
1023233029,Industrias de Aceite S.A.,74147,2023-07-22,2647.1,23.26,2623.84,341.1
1020757027,PIL ANDINA S.A.,472757,2023-07-22,2078.66,0.0,2074.05,269.63
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,44,2023-07-21,803.01,0.0,803.01,104.39
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,5,2023-07-21,89.56,0.0,89.56,11.64
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,3,2023-07-21,117.48,0.0,117.48,15.27
1028159020,INPASTAS S.A.,44849,2023-07-21,1114.8,0.0,1114.8,144.92
1023233029,Industrias de Aceite S.A.,73914,2023-07-21,152.28,1.52,150.76,19.6
1020757027,PIL ANDINA S.A.,470228,2023-07-21,1336.62,0.0,1336.62,173.76
1020649021,COMPANEX BOLIVIA S.A.,21049,2023-07-21,1085.0,0.0,1085.0,141.05
1020539025,INDUSTRIAS VENADO S.A.,372324,2023-07-21,465.0,31.0,434.0,56.42
1006843022,PROESA,4,2023-07-21,165.14,0.0,165.14,21.47
1006843022,PROESA,3,2023-07-21,601.8,0.0,601.8,78.23
